,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Total Expected Number of Deaths
153,2103730630.6096425,1.5481655229660611,16310152.64023482,0.015790259165416827,855106695.8835971,1.5473928953132938,0.0,0.0,0.0,0.0,0.0,0.0,3.111348677444772
154,133823810.79013354,0.11119685194423036,2872953.9016099162,0.003284685754012145,1404245207.3432224,2.8047237529476354,16762759.158772718,0.008384813647784322,0.0,0.0,0.0,0.0,2.927590104293662
155,2934117992.348635,1.5680596939133338,0.0,0.0,247723189.9113492,0.3233123809158894,0.0,0.0,0.0,0.0,0.0,0.0,1.891372074829223
156,351850608.10881853,0.256814402116576,0.0,0.0,1582097302.7914314,2.8243166298476736,0.0,0.0,0.0,0.0,0.0,0.0,3.0811310319642495
157,153858952.68172798,0.11460550550010568,3256707.7045794977,0.0033549328097696477,1591971088.3854787,2.8527919013888225,10521254.098755127,0.005077679063207752,0.0,0.0,0.0,0.0,2.9758300187619056
158,432660219.30422634,0.2556172195850801,80613371.24120572,0.06299715136286048,1946389998.534594,2.8099902020077723,0.0,0.0,0.0,0.0,0.0,0.0,3.128604572955713
159,137238047.82272536,0.11462045639424735,182056242.94694743,0.19574255958722706,1408302131.9243615,2.8160312431527434,0.0,0.0,0.0,0.0,0.0,0.0,3.126394259134218
160,2905352584.7201896,1.5488604144595763,0.0,0.0,294804462.92248064,0.3866359937970951,0.0,0.0,0.0,0.0,0.0,0.0,1.9354964082566715
161,2235582720.8254967,1.5272436751486214,0.0,0.0,32420979.290120047,0.05435324927594844,0.0,0.0,0.0,0.0,0.0,0.0,1.5815969244245698
162,1926340154.0814388,1.2078335394753716,0.0,0.0,1723554201.6730404,2.6845909651723705,35664049.272222005,0.009339958056195342,0.0,0.0,0.0,0.0,3.901764462703938
163,2125284676.5197039,1.531238925731525,0.0,0.0,1440330762.8644722,2.5789958491607683,0.0,0.0,0.0,0.0,0.0,0.0,4.110234774892294
164,142460337.96154305,0.1119518972733648,0.0,0.0,1484371936.1973982,2.798533383578942,0.0,0.0,0.0,0.0,0.0,0.0,2.9104852808523067
165,2259760365.838171,1.5831626718901042,0.0,0.0,579989704.5051234,0.995514219077828,0.0,0.0,0.0,0.0,0.0,0.0,2.578676890967932
166,1541041367.9665966,1.4090760158502222,0.0,0.0,1147950025.5641587,2.601194983948251,0.0,0.0,0.0,0.0,0.0,0.0,4.010270999798474
167,2103544102.4089177,1.5554454124484138,18665799.381384816,0.0193634941511508,1429565735.990804,2.641090072753731,0.0,0.0,0.0,0.0,0.0,0.0,4.215898979353296
168,1789835230.201317,1.5209011752592216,0.0,0.0,880138322.6185106,1.8460155733143402,0.0,0.0,0.0,0.0,0.0,0.0,3.366916748573562
169,2237119944.9294987,1.563374639842246,645704516.5001582,0.5658804470941494,1492236436.365158,2.58185010591182,0.0,0.0,0.0,0.0,0.0,0.0,4.7111051928482155
170,2530533562.4287853,1.5718505837245966,0.0,0.0,910632571.3397195,1.4086274030943176,0.0,0.0,0.0,0.0,0.0,0.0,2.980477986818914
171,1817154722.904713,1.5500578595299197,0.0,0.0,1203735580.3360445,2.5267939316570094,0.0,0.0,0.0,0.0,0.0,0.0,4.076851791186929
172,2918054527.493916,1.5573352076627405,84156175.16116263,0.05746654565956615,1914121573.2967665,2.5027576113593577,0.0,0.0,0.0,0.0,0.0,0.0,4.117559364681664
173,2495254484.36579,1.5444949196278448,0.0,0.0,1502817705.3965275,2.3097688014984055,0.0,0.0,0.0,0.0,0.0,0.0,3.8542637211262503
174,2607315641.872592,1.5358313059840092,0.0,0.0,542150903.859675,0.7865474542407467,0.0,0.0,0.0,0.0,0.0,0.0,2.3223787602247556
175,502786756.5573562,0.2595578384821241,0.0,0.0,2235205960.13694,2.8131907534054754,0.0,0.0,0.0,0.0,0.0,0.0,3.0727485918875996
176,1319512529.764968,0.8306290438073866,0.0,0.0,1753872082.1388,2.757419707035896,0.0,0.0,0.0,0.0,0.0,0.0,3.588048750843283
177,1841238598.481972,1.5757812352094156,0.0,0.0,947221951.1143076,1.9856537511381247,0.0,0.0,0.0,0.0,0.0,0.0,3.5614349863475403
178,1958320651.7138426,1.5272436751486214,0.0,0.0,1345793982.5050786,2.62695000522582,0.0,0.0,0.0,0.0,0.0,0.0,4.1541936803744415
179,2875981281.036037,1.5292676870234143,0.0,0.0,165310888.55157828,0.21583309217091,0.0,0.0,0.0,0.0,0.0,0.0,1.7451007791943243
180,164285959.54336822,0.11380389400849633,124958948.79096514,0.11315667255067165,1704385854.7395802,2.837326860872399,0.0,0.0,0.0,0.0,0.0,0.0,3.0642874274315672
181,2946796781.4902353,1.5765289066311818,0.0,0.0,1762856260.4575984,2.3448427896586534,0.0,0.0,0.0,0.0,0.0,0.0,3.9213716962898353
182,1700469579.8102758,1.5493731347298405,35978804.66551007,0.046371810180394005,1186855217.8315887,2.7384314692371583,0.0,0.0,0.0,0.0,0.0,0.0,4.334176414147393
183,2310450483.6676445,1.5272436751486214,2683459.0736175217,0.002283480135039305,552510449.7647973,0.8984490618112719,0.0,0.0,0.0,0.0,0.0,0.0,2.4279762170949324
184,716540081.3782376,0.43793165613427615,581299754.7354938,0.4546716623572347,1840441706.9598215,2.756203979985388,0.0,0.0,0.0,0.0,0.0,0.0,3.648807298476899
185,184135425.31087995,0.11630841050720625,3695387.6071901717,0.0030959743515702643,1885583179.6980152,2.859778266554206,0.0,0.0,0.0,0.0,0.0,0.0,2.979182651412983
186,128139444.31018579,0.11349230445913801,78012577.1908412,0.09070133510937653,1322151334.4724033,2.804346610590336,13391312.49042219,0.007260474216137117,0.0,0.0,0.0,0.0,3.0158007243749876
187,1110737495.0071797,1.0272402386429582,0.0,0.0,1190345125.5626864,2.7505983565514684,0.0,0.0,0.0,0.0,0.0,0.0,3.7778385951944267
188,1166883508.5890653,1.0062168639132163,0.0,0.0,1244151191.1128018,2.660122798165768,0.0,0.0,0.0,0.0,0.0,0.0,3.6663396620789843
189,1987380072.506013,1.5556832961784108,0.0,0.0,1325090281.3048198,2.564304728634581,0.0,0.0,0.0,0.0,0.0,0.0,4.119988024812992
190,2393268875.920818,1.5556832961784108,0.0,0.0,1565630863.306224,2.4887245218626037,0.0,0.0,0.0,0.0,0.0,0.0,4.044407818041014
191,2741701130.55873,1.5493731347298405,0.0,0.0,1809217585.537555,2.5101704285721294,897257.3414102481,0.0002143977323765196,0.0,0.0,0.0,0.0,4.059757961034347
192,2172949656.7533226,1.5743290112447443,0.0,0.0,1452945627.0832698,2.6142240037046203,0.0,0.0,0.0,0.0,0.0,0.0,4.188553014949365
193,1831971733.4978442,1.5658788509878072,0.0,0.0,1235803155.2252836,2.6325830891012343,0.0,0.0,0.0,0.0,0.0,0.0,4.198461940089041
194,2255642920.354071,1.5795624884202644,84772692.97085176,0.07920655118378328,1486784548.3288,2.56714069487037,0.0,0.0,0.0,0.0,0.0,0.0,4.225909734474417
195,2046152174.3857234,1.5023907712854483,0.0,0.0,1403849876.9779534,2.5675494414263236,0.0,0.0,0.0,0.0,0.0,0.0,4.069940212711772
196,345138900.94265383,0.26167965424007644,673952832.0676162,0.6379286313295606,1468189622.4919918,2.656804785504177,0.0,0.0,0.0,0.0,0.0,0.0,3.556413071073814
197,2003909056.6295645,1.571873586189498,0.0,0.0,314879390.0954545,0.6026297376841596,0.0,0.0,0.0,0.0,0.0,0.0,2.1745033238736573
198,117985299.46107219,0.11482794753054905,380656561.2100563,0.4627130283568223,1200757389.2521744,2.7873948887344837,0.0,0.0,0.0,0.0,0.0,0.0,3.364935864621855
199,2321608421.6554914,1.5364995767301015,19330296.82375496,0.017320860589249386,1551814883.6389024,2.5347083153386163,0.0,0.0,0.0,0.0,0.0,0.0,4.088528752657967
200,184651985.7357832,0.17708584603156513,0.0,0.0,1205803216.4041975,2.8055071660316555,0.0,0.0,0.0,0.0,0.0,0.0,2.9825930120632207
201,135569474.02625746,0.11294730464167768,0.0,0.0,1406695119.3787186,2.8116875487707302,0.0,0.0,0.0,0.0,0.0,0.0,2.924634853412408
202,2402989297.50006,1.5635880850375274,3270747.912552612,0.0029361585475500486,1594361844.642924,2.560899004534484,0.0,0.0,0.0,0.0,0.0,0.0,4.127423248119562
203,2671958147.004583,1.5537290305660454,0.0,0.0,1824856663.2326078,2.6578848476147194,5327706.563510813,0.0021403259176108608,22011044.079147365,0.01713906544183359,0.0,0.0,4.23089326954021
204,1998342920.0862997,1.566419502073718,0.0,0.0,960765352.4342543,1.8489262305880607,0.0,0.0,0.0,0.0,0.0,0.0,3.4153457326617787
205,2658734298.43538,1.5738128908727045,0.0,0.0,149270201.15906867,0.21563479554854006,0.0,0.0,0.0,0.0,0.0,0.0,1.7894476864212445
206,1719034031.9975936,1.5705510957148516,0.0,0.0,1130796939.0619955,2.5407462770442235,0.0,0.0,0.0,0.0,0.0,0.0,4.111297372759076
207,1716374247.3337295,1.5675149523071492,73750880.9231438,0.0923872775485616,1166327766.5173035,2.665975696452705,0.0,0.0,0.0,0.0,0.0,0.0,4.325877926308416
208,586986874.9954183,0.4393203902128411,475431109.99845254,0.4554785812830422,1486351303.0450554,2.7075354854295246,0.0,0.0,0.0,0.0,0.0,0.0,3.6023344569254077
209,1977242400.864448,1.545760899942619,2608938.291698501,0.002777769589249902,1314906176.8381865,2.533496507187906,0.0,0.0,0.0,0.0,0.0,0.0,4.082035176719774
210,2634463140.0326524,1.5558756639846805,52629054.97769059,0.042434053335647495,1578675348.1742694,2.3127268229500553,0.0,0.0,0.0,0.0,0.0,0.0,3.9110365402703833
211,478777875.39840984,0.3605386438537753,168547259.34193507,0.16666526129953196,1535861808.8562346,2.8458449647024096,0.0,0.0,0.0,0.0,0.0,0.0,3.373048869855717
212,500488837.35066026,0.3828314879042916,0.0,0.0,1501058517.141208,2.8289177372294403,0.0,0.0,0.0,0.0,0.0,0.0,3.211749225133732
213,781678754.2023188,0.5608313329316084,0.0,0.0,1564723813.461649,2.7774372807443903,0.0,0.0,0.0,0.0,0.0,0.0,3.3382686136759987
214,1714443479.8207905,1.5653117269785592,15401022.264077267,0.020048276015717396,1179112945.1722007,2.711461279221515,0.0,0.0,0.0,0.0,0.0,0.0,4.296821282215792
215,1602802931.7903519,1.571873586189498,0.0,0.0,1088675474.7260563,2.6733598825986893,0.0,0.0,0.0,0.0,0.0,0.0,4.245233468788188
216,2152335113.325204,1.5556832961784108,0.0,0.0,1191280013.0886672,2.1092253288127156,0.0,0.0,0.0,0.0,0.0,0.0,3.6649086249911265
217,2702931660.8831315,1.5762728475930992,0.0,0.0,1822363051.3473198,2.6522772248646653,0.0,0.0,0.0,0.0,0.0,0.0,4.2285500724577645
218,2111694264.2195692,1.5555006780975962,0.0,0.0,1390477578.2172167,2.514111351565612,0.0,0.0,0.0,0.0,0.0,0.0,4.069612029663208
219,1209320086.7609086,0.7017434647928054,0.0,0.0,1947042439.5143871,2.8114162519143657,0.0,0.0,0.0,0.0,0.0,0.0,3.513159716707171
220,1997211820.8587816,1.5653117269785592,0.0,0.0,1299877931.981071,2.4880341401207002,0.0,0.0,0.0,0.0,0.0,0.0,4.053345867099259
221,2405207855.3983564,1.565392455570876,49981304.48138148,0.0454650809791964,1639347813.4494867,2.6739392481900084,0.0,0.0,0.0,0.0,0.0,0.0,4.284796784740081
222,1804449989.7281227,1.5364995767301015,13550541.218017887,0.014945669388961138,430861826.1880776,0.903159545684114,0.0,0.0,0.0,0.0,0.0,0.0,2.4546047918031766
223,1104238387.907791,0.7856450631041807,0.0,0.0,1573098802.550556,2.80085716234174,0.0,0.0,0.0,0.0,0.0,0.0,3.586502225445921
224,2339072235.463748,1.511637092198577,20756016.345182873,0.018602445061357862,1437633391.2819142,2.3211408726240683,348574.42070096795,0.0001234164232392092,0.0,0.0,0.0,0.0,3.8515038263072423
225,1284286778.9538233,1.0177740005764302,0.0,0.0,1359322757.976409,2.667862358608017,0.0,0.0,0.0,0.0,0.0,0.0,3.685636359184447
226,1834955503.938353,1.569066669329012,0.0,0.0,207967629.38120732,0.4382659679539043,0.0,0.0,0.0,0.0,0.0,0.0,2.0073326372829166
227,1197841322.721493,0.8349343942151806,456006305.70614624,0.4076822647862277,1567991010.72007,2.7108265314139017,0.0,0.0,0.0,0.0,0.0,0.0,3.9534431904153102
228,2270858012.082085,1.5574855035081887,0.0,0.0,76495403.45062241,0.12824013709953816,0.0,0.0,0.0,0.0,0.0,0.0,1.6857256406077268
229,532153593.2905211,0.4295880809593297,2736150.960181029,0.00298082350838768,1376111809.038042,2.7186513901503586,0.0,0.0,0.0,0.0,0.0,0.0,3.151220294618076
230,2196675217.808993,1.528067501078216,98223167.17700179,0.08851395635582153,1464293899.6609526,2.506460029083036,0.0,0.0,0.0,0.0,0.0,0.0,4.1230414865170735
231,1908452123.6179352,1.0340623786265546,0.0,0.0,2032086424.292853,2.746007429755625,25231988.42827309,0.005688019177413422,0.0,0.0,0.0,0.0,3.785757827559593
232,178785965.22065043,0.11226142531061173,12044886.55330748,0.010408304867240977,1872303966.2269652,2.8301369116795003,0.0,0.0,0.0,0.0,0.0,0.0,2.952806641857353
233,2245973024.657892,1.5711100359214931,0.0,0.0,75327471.85054871,0.1287680529412088,0.0,0.0,0.0,0.0,0.0,0.0,1.6998780888627019
234,2141356002.2113504,1.545760899942619,0.0,0.0,653261112.4836332,1.1637478124734342,0.0,0.0,0.0,0.0,0.0,0.0,2.709508712416053
235,183122320.5453412,0.1155419742838156,23984771.50059409,0.020390791426054176,1881142374.590901,2.849995481979655,0.0,0.0,0.0,0.0,0.0,0.0,2.985928247689525
236,909146150.5929863,0.6397751050263364,0.0,0.0,1596434508.2792747,2.7862033622640143,0.0,0.0,0.0,0.0,0.0,0.0,3.4259784672903506
237,2158277002.555889,1.561055772581792,0.0,0.0,182921722.49262527,0.3234459432713276,216849.7015864053,6.621910771500529e-05,0.0,0.0,0.0,0.0,1.8845679349608346
238,2078140431.6294148,1.524598344376561,0.0,0.0,103698643.7978757,0.18697758972466114,0.0,0.0,0.0,0.0,0.0,0.0,1.711575934101222
239,272534098.6000788,0.17779561254626355,0.0,0.0,1779649707.4119754,2.8192867449659795,0.0,0.0,0.0,0.0,0.0,0.0,2.997082357512243
240,318889846.3380232,0.2618817797537861,119795807.80548663,0.12877136370204662,1417867515.8061626,2.8449689462190384,13618857.692100327,0.007138005451624284,0.0,0.0,0.0,0.0,3.2427600951264957
241,126534345.2136926,0.11537194394358227,0.0,0.0,1297519136.2178097,2.8379048094748525,7477897.804266768,0.004289915500024493,20114553.535459656,0.022679082859443617,0.0,0.0,2.9802457517779026
242,1992202716.7522786,1.5604055007236477,39858923.90530519,0.04267086635523721,726012491.4321481,1.4234456062579843,0.0,0.0,0.0,0.0,0.0,0.0,3.0265219733368696
243,1803823753.6400387,1.5358313059840092,0.0,0.0,205894705.04138988,0.4314275051106008,0.0,0.0,0.0,0.0,0.0,0.0,1.9672588110946099
244,199012880.4439202,0.11303353489888918,644262163.3304883,0.456064949469871,2005707318.1331415,2.691612305033105,0.0,0.0,0.0,0.0,0.0,0.0,3.260710789401865
245,990183787.6286418,0.7908921818277763,91821813.73844749,0.09674686222526717,1388819112.138645,2.7570926108974594,0.0,0.0,0.0,0.0,0.0,0.0,3.644731654950503
246,2761700517.146809,1.5635206626372462,0.0,0.0,840241035.7864338,1.1755324108190044,0.0,0.0,0.0,0.0,0.0,0.0,2.7390530734562506
247,2651105850.500168,1.5385655320800182,45705566.39297132,0.03500417150725833,1773314922.914696,2.541801970938105,0.0,0.0,0.0,0.0,0.0,0.0,4.115371674525382
248,173834829.11636725,0.1150403398339375,11369798.017497076,0.010222290984717386,1789670906.4248335,2.8437111842568767,0.0,0.0,58152683.38610929,0.04689256729311268,0.0,0.0,3.0158663823686442
249,395507678.20820385,0.2562051952796583,7668872.013912315,0.006809343622456577,1773961083.3676941,2.8056510237622594,11057548.79280836,0.003192146109393285,0.0,0.0,0.0,0.0,3.0718577087737677
250,222314703.32198745,0.18431312869496835,104501346.3169415,0.1145491973796096,1428497184.6960847,2.8775859886704223,3268500.9679311607,0.0016978735881958186,0.0,0.0,0.0,0.0,3.178146188333196
251,2006414716.5812829,1.5743290112447443,0.0,0.0,67011125.12822813,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.702577788485143
252,2233084438.277731,1.5251017067225432,0.0,0.0,1494943540.0117488,2.517254760049271,0.0,0.0,0.0,0.0,0.0,0.0,4.042356466771814
253,2241335365.437172,1.5670570426364074,111983166.05318466,0.107025129956849,1524894976.5186346,2.66996414785977,0.0,0.0,0.0,0.0,0.0,0.0,4.344046320453026
254,134659043.09303296,0.11203437581902524,9159396.317831744,0.01031860120513968,1399381396.043513,2.7900595114851057,0.0,0.0,32975777.59717045,0.03172717915269835,0.0,0.0,2.944139667661969
255,66238850.76150797,0.049493776463526463,163138407.76993415,0.15730745128493542,1567049248.9345288,2.783866522105923,6656288.428106466,0.0030641640195628976,12123514.730458004,0.011142395377025032,0.0,0.0,3.004874309250973
256,2252811333.9826035,1.5770869467188748,0.0,0.0,1501135453.9265606,2.605860009692455,0.0,0.0,0.0,0.0,0.0,0.0,4.18294695641133
257,1626864814.7383626,1.3884268185254598,0.0,0.0,1231970368.4913287,2.619938937473026,0.0,0.0,0.0,0.0,0.0,0.0,4.008365755998486
258,496493992.7926512,0.43876040111898257,88201877.72706941,0.10330813283758476,1282701360.7263913,2.7873561593419516,0.0,0.0,0.0,0.0,0.0,0.0,3.329424693298519
259,809436297.5011249,0.5725601417848352,27176536.06887113,0.0259554908567494,1616086235.4579778,2.8382762262003403,0.0,0.0,0.0,0.0,0.0,0.0,3.436791858841925
260,2170210602.4679875,1.5718505837245966,0.0,0.0,1436126767.4292984,2.567245133931812,0.0,0.0,0.0,0.0,0.0,0.0,4.139095717656408
261,336066599.17380494,0.2592509820041027,0.0,0.0,1504525104.391439,2.8387834942905563,0.0,0.0,0.0,0.0,0.0,0.0,3.098034476294659
262,323970411.68276113,0.18282608284022772,351318859.10785,0.2563193252562261,2073732876.1850922,2.8319008672075547,0.0,0.0,0.0,0.0,0.0,0.0,3.2710462753040086
263,1851862110.2657871,1.5358313059840092,0.0,0.0,1248382236.070323,2.5672485952370403,0.0,0.0,0.0,0.0,0.0,0.0,4.103079901221049
264,2351208183.5872817,1.561055772581792,2714271.242103347,0.002322076706423409,823192222.5220518,1.3378923067944308,0.0,0.0,0.0,0.0,0.0,0.0,2.901270156082646
265,263281515.4181505,0.18061834223182688,469953275.7909753,0.4085326150389467,1675333738.1320481,2.7643067633942597,0.0,0.0,0.0,0.0,0.0,0.0,3.353457720665033
266,391996096.74006766,0.2534340396346203,0.0,0.0,1766856345.0045028,2.788496000331385,0.0,0.0,0.0,0.0,0.0,0.0,3.0419300399660054
267,2234227537.995905,1.560847903937857,0.0,0.0,293073031.55007285,0.5002496045998303,0.0,0.0,0.0,0.0,0.0,0.0,2.0610975085376873
268,149243444.79601982,0.11518938703491248,45739582.10708584,0.04708525206774089,1529755737.5211315,2.8298532141826813,0.0,0.0,40372146.38676679,0.03948187951206189,0.0,0.0,3.0316097327973965
269,159626210.10847104,0.11267507462351163,0.0,0.0,1666021527.4268098,2.8285040869894216,0.0,0.0,0.0,0.0,0.0,0.0,2.9411791616129332
270,2643616346.32696,1.562638302055705,0.0,0.0,88820897.95745361,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6908870792961037
271,2129519501.0604103,1.535065960951545,2999920.2190931896,0.003056021722214077,1304050385.1246655,2.352351815494905,0.0,0.0,0.0,0.0,0.0,0.0,3.8904737981686637
272,260715370.19658405,0.1829751739133831,738730372.0665388,0.644617096862604,1607083082.126401,2.6764201852947234,71839108.98595956,0.020849902794852687,0.0,0.0,0.0,0.0,3.524862358865563
273,175117724.52317476,0.11605902969325058,88696889.33166999,0.07755119784132454,1804521663.2630727,2.879403575732882,0.0,0.0,0.0,0.0,0.0,0.0,3.0730138032674574
274,205741766.6728816,0.11763280821275356,4169655.354458768,0.0032164000849245105,2105357849.266539,2.8983726808485373,0.0,0.0,90193502.39319876,0.06312411615553397,0.0,0.0,3.082346005301749
275,2381088777.411777,1.545783670906849,49595512.26256225,0.04480636527056943,1620216073.912474,2.6258671853292763,0.0,0.0,0.0,0.0,0.0,0.0,4.216457221506695
276,2206335408.561892,1.5364995767301015,40326239.05952657,0.03688902157818714,903040193.8933207,1.5495363082798912,0.0,0.0,0.0,0.0,0.0,0.0,3.12292490658818
277,620555740.4292362,0.38005759259905103,353619673.4627582,0.28112643011370986,1856823178.4989786,2.7935916536859895,0.0,0.0,0.0,0.0,0.0,0.0,3.4547756763987505
278,570544015.0368339,0.5023694469887976,428575006.39675486,0.4823307675527486,1260479605.240708,2.7139893340344114,0.0,0.0,0.0,0.0,0.0,0.0,3.698689548575958
279,2112115425.5926168,1.563374639842246,9139477.969656067,0.009400829853457521,1046730857.1287193,1.933762983240065,0.0,0.0,0.0,0.0,0.0,0.0,3.5065384529357684
280,2676916194.323091,1.5573352076627405,0.0,0.0,1102143608.1261694,1.5677639231036808,0.0,0.0,0.0,0.0,0.0,0.0,3.1250991307664213
281,581072447.8355079,0.37209765315818616,0.0,0.0,1761435792.2587984,2.7753556077443324,0.0,0.0,0.0,0.0,0.0,0.0,3.1474532609025188
282,510073161.2277607,0.3828314879042916,109513121.91155171,0.10854059932428714,1529501123.4981735,2.828069160187145,0.0,0.0,0.0,0.0,0.0,0.0,3.3194412474157238
283,219431842.7872489,0.1155419742838156,14323206.813320085,0.010254554123336772,2254135577.642254,2.849995481979655,3469724.2226126976,0.0010651838962444497,0.0,0.0,0.0,0.0,2.976857194283052
284,2248325707.08164,1.5731662651732994,0.0,0.0,189184360.01178965,0.3229208801363225,0.0,0.0,0.0,0.0,0.0,0.0,1.8960871453096217
285,1990957447.333261,1.5591857182137099,0.0,0.0,1334383063.490422,2.5924165859282433,0.0,0.0,0.0,0.0,0.0,0.0,4.151602304141953
286,318801392.76317143,0.2306144653325916,0.0,0.0,1637081832.931274,2.8940778015845368,0.0,0.0,0.0,0.0,0.0,0.0,3.1246922669171284
287,2128312977.6180367,1.5783674560508072,16221001.597398447,0.015753034950292486,1406301672.8107855,2.5745559923006116,0.0,0.0,0.0,0.0,0.0,0.0,4.168676483301711
288,124686380.73125659,0.11335118368441152,217330670.09206396,0.2527549858975184,1279708360.8283198,2.7774372807443903,0.0,0.0,0.0,0.0,0.0,0.0,3.1435434503263204
289,2598231455.412581,1.5291237250569838,0.0,0.0,88820897.95745361,0.12824877724039854,0.0,0.0,0.0,0.0,0.0,0.0,1.6573725022973824
290,1829627102.925304,1.563374639842246,0.0,0.0,1266418577.6168964,2.734638201070382,0.0,0.0,0.0,0.0,0.0,0.0,4.298012840912628
291,2398638792.714581,1.4232296274648557,0.0,0.0,1816367754.307682,2.7012596433737133,0.0,0.0,0.0,0.0,0.0,0.0,4.124489270838569
292,165975785.3747319,0.1152109821278662,627296499.9948057,0.539659089742674,1683925357.1908908,2.7859126437070287,0.0,0.0,0.0,0.0,0.0,0.0,3.4407827155775688
293,2597196031.6847076,1.5283591760539412,0.0,0.0,630159120.2119862,0.9199916300897214,0.0,0.0,0.0,0.0,0.0,0.0,2.4483508061436625
294,244263337.10597545,0.17983883970084122,3152843.177685465,0.0031491765157322066,1577594807.1537585,2.8123013416316964,0.0,0.0,0.0,0.0,0.0,0.0,2.9952893578482698
295,184508256.1722992,0.11659046532237402,0.0,0.0,1892216873.8047426,2.875291334281357,0.0,0.0,0.0,0.0,0.0,0.0,2.991881799603731
296,230733149.7056513,0.1791138390970367,0.0,0.0,1503279912.8071942,2.83585093543844,0.0,0.0,0.0,0.0,0.0,0.0,3.0149647745354766
297,2415556780.9210787,1.5738128908727045,0.0,0.0,1402636483.5013382,2.2332258903762443,0.0,0.0,0.0,0.0,0.0,0.0,3.8070387812489486
298,1936787714.4516375,1.5536179000966537,0.0,0.0,784125207.0013343,1.544555705578984,0.0,0.0,0.0,0.0,0.0,0.0,3.0981736056756377
299,1600511932.7274625,1.569066669329012,0.0,0.0,845310297.0097313,2.0375254261791493,0.0,0.0,0.0,0.0,0.0,0.0,3.6065920955081614
300,1841553155.2687206,1.5761174202283832,0.0,0.0,1243002404.95519,2.6565408196676445,0.0,0.0,0.0,0.0,0.0,0.0,4.232658239896027
301,2007710337.7224398,1.5755987564511684,0.0,0.0,1300929074.6519494,2.4912139814393512,0.0,0.0,0.0,0.0,0.0,0.0,4.06681273789052
302,2220498018.6748557,1.5488604144595763,3059165.8235695483,0.0029636010763159307,1489696458.8707905,2.5750004894525316,0.0,0.0,0.0,0.0,0.0,0.0,4.126824504988424
303,3193289591.8798327,1.5783674560508072,107569458.92108417,0.07306651982019366,2151581378.9979787,2.6537649662863823,0.0,0.0,0.0,0.0,0.0,0.0,4.305198942157383
304,1797673910.8976765,1.5292676870234143,99156895.34932151,0.11066646719265816,1211081109.9210901,2.5510264278300943,0.0,0.0,0.0,0.0,0.0,0.0,4.190960582046166
305,2534609852.1298127,1.5750138519163068,10211321.070012847,0.008547351421406519,1660031106.1835036,2.5324184376902257,0.0,0.0,0.0,0.0,0.0,0.0,4.1159796410279395
